Name,RxCUI,Rx_Norm_Drug_Class,Drug_Class
Furosemide 20 MG Oral Tablet [Rusyde],104216,loop_diuretic,loop
Furosemide 40 MG Oral Tablet [Rusyde],104217,loop_diuretic,loop
Furosemide 500 MG Oral Tablet [Lasix],104218,loop_diuretic,loop
Furosemide 4 MG/ML Oral Solution,104220,loop_diuretic,loop
Furosemide 1 MG/ML Oral Solution [Lasix],104221,loop_diuretic,loop
Furosemide 50 MG/ML Injectable Solution [Lasix],121073,loop_diuretic,loop
torsemide 10 MG/ML Injectable Solution,132604,loop_diuretic,loop
Furosemide 10 MG/ML Oral Solution,197730,loop_diuretic,loop
Furosemide 8 MG/ML Oral Solution,197731,loop_diuretic,loop
Furosemide 80 MG Oral Tablet,197732,loop_diuretic,loop
torsemide 10 MG Oral Tablet,198369,loop_diuretic,loop
torsemide 100 MG Oral Tablet,198370,loop_diuretic,loop
torsemide 20 MG Oral Tablet,198371,loop_diuretic,loop
torsemide 5 MG Oral Tablet,198372,loop_diuretic,loop
Furosemide 500 MG Oral Tablet,199610,loop_diuretic,loop
Furosemide 20 MG Oral Tablet [Aluzine],200800,loop_diuretic,loop
Furosemide 20 MG Oral Tablet [Lasix],200801,loop_diuretic,loop
Furosemide 40 MG Oral Tablet [Aluzine],200802,loop_diuretic,loop
Furosemide 40 MG Oral Tablet [Diuresal],200803,loop_diuretic,loop
Furosemide 40 MG Oral Tablet [Frusetic],200804,loop_diuretic,loop
Furosemide 40 MG Oral Tablet [Frumax],200805,loop_diuretic,loop
Furosemide 40 MG Oral Tablet [Dryptal],200806,loop_diuretic,loop
Furosemide 40 MG Oral Tablet [Froop],200807,loop_diuretic,loop
Furosemide 40 MG Oral Tablet [Frusid],200808,loop_diuretic,loop
Furosemide 40 MG Oral Tablet [Lasix],200809,loop_diuretic,loop
Furosemide 500 MG Oral Tablet [Aluzine],200810,loop_diuretic,loop
Furosemide 500 MG Oral Tablet [Dryptal],200811,loop_diuretic,loop
Furosemide 10 MG/ML Injectable Solution [Diuresal],200812,loop_diuretic,loop
Furosemide 10 MG/ML Injectable Solution [Dryptal],200813,loop_diuretic,loop
Furosemide 10 MG/ML Injectable Solution [Lasix],200814,loop_diuretic,loop
torsemide 2.5 MG Oral Tablet [Torem],201234,loop_diuretic,loop
torsemide 5 MG Oral Tablet [Torem],201235,loop_diuretic,loop
torsemide 10 MG Oral Tablet [Torem],201236,loop_diuretic,loop
torsemide 5 MG/ML Injectable Solution [Torem],201237,loop_diuretic,loop
Furosemide 50 MG/ML Injectable Solution,204154,loop_diuretic,loop
Furosemide 10 MG/ML Injectable Solution [Diaqua-2],205725,loop_diuretic,loop
Furosemide 10 MG/ML Oral Solution [Lasix],205726,loop_diuretic,loop
Furosemide 40 MG Oral Tablet [Lo-Aqua],205728,loop_diuretic,loop
Furosemide 80 MG Oral Tablet [Lasix],205732,loop_diuretic,loop
torsemide 10 MG Oral Tablet [Demadex],208076,loop_diuretic,loop
torsemide 100 MG Oral Tablet [Demadex],208080,loop_diuretic,loop
torsemide 20 MG Oral Tablet [Demadex],208081,loop_diuretic,loop
torsemide 5 MG Oral Tablet [Demadex],208082,loop_diuretic,loop
Furosemide 4 MG/ML Oral Solution [Frusol],226982,loop_diuretic,loop
Furosemide 25 MG Oral Tablet,248652,loop_diuretic,loop
Furosemide 50 MG Oral Tablet,248657,loop_diuretic,loop
Furosemide 40 MG Oral Capsule,249579,loop_diuretic,loop
Furosemide 20 MG/ML Oral Solution,249815,loop_diuretic,loop
torsemide 2.5 MG Oral Tablet,250044,loop_diuretic,loop
Furosemide 40 MG / Potassium Chloride 600 MG Oral Tablet,250477,loop_diuretic,loop
Furosemide 1 MG/ML Oral Solution,251308,loop_diuretic,loop
Furosemide 20 MG / Potassium Chloride 750 MG Oral Tablet,251372,loop_diuretic,loop
Furosemide 40 MG / Potassium Chloride 750 MG Oral Tablet,251373,loop_diuretic,loop
torsemide 5 MG/ML Injectable Solution,251746,loop_diuretic,loop
Furosemide 20 MG/ML Injectable Solution,252484,loop_diuretic,loop
Furosemide 10 MG/ML Injectable Solution,282452,loop_diuretic,loop
Furosemide 20 MG Oral Tablet,310429,loop_diuretic,loop
Furosemide 40 MG Oral Tablet,313988,loop_diuretic,loop
Furosemide Oral Capsule,372278,loop_diuretic,loop
Furosemide Oral Solution,372280,loop_diuretic,loop
Furosemide Oral Tablet,372281,loop_diuretic,loop
Furosemide / Potassium Chloride Oral Tablet,372282,loop_diuretic,loop
torsemide Oral Tablet,374168,loop_diuretic,loop
torsemide Injectable Solution,377176,loop_diuretic,loop
Furosemide 2.5 MG/ML Injectable Solution,415572,loop_diuretic,loop
Furosemide 5 MG/ML Injectable Solution,415573,loop_diuretic,loop
Furosemide 1.6 MG/ML Injectable Solution,415574,loop_diuretic,loop
Furosemide 0.4 MG/ML Injectable Solution,415575,loop_diuretic,loop
Furosemide 0.8 MG/ML Injectable Solution,415657,loop_diuretic,loop
torsemide 200 MG Oral Tablet,427474,loop_diuretic,loop
Furosemide 250 MG Oral Tablet,428540,loop_diuretic,loop
Furosemide 125 MG Oral Tablet,428541,loop_diuretic,loop
Furosemide 20 MG Oral Tablet [Delone],542673,loop_diuretic,loop
Furosemide 40 MG Oral Tablet [Furocot],542678,loop_diuretic,loop
Furosemide 10 MG/ML Injectable Solution [Furocot],543249,loop_diuretic,loop
Furosemide 50 MG/ML Injectable Solution [Salix - substance],545041,loop_diuretic,loop
Ethacrynate Oral Tablet,617327,loop_diuretic,loop
Furosemide 12.5 MG Oral Tablet,630032,loop_diuretic,loop
Furosemide 12.5 MG Oral Tablet [Salix - substance],630035,loop_diuretic,loop
Furosemide 50 MG Oral Tablet [Salix - substance],645036,loop_diuretic,loop
Furosemide Prefilled Syringe,727573,loop_diuretic,loop
10 ML Furosemide 10 MG/ML Prefilled Syringe,727574,loop_diuretic,loop
4 ML Furosemide 10 MG/ML Prefilled Syringe,727575,loop_diuretic,loop
8 ML Furosemide 10 MG/ML Prefilled Syringe,727845,loop_diuretic,loop
torsemide 10 MG/ML Injectable Solution [Demadex],876422,loop_diuretic,loop
2 ML Furosemide 10 MG/ML Prefilled Syringe,899155,loop_diuretic,loop
Furosemide 50 MG/ML Injectable Solution [Disal],1112201,loop_diuretic,loop
Furosemide 2 MG/ML Injectable Solution,1233658,loop_diuretic,loop
Furosemide 1 MG/ML Injectable Solution,1233851,loop_diuretic,loop
Ethacrynic Acid 25 MG Oral Tablet,1251903,loop_diuretic,loop
Ethacrynic Acid 25 MG Oral Tablet [Edecrin],1251905,loop_diuretic,loop
Ethacrynic Acid 50 MG Oral Tablet,1251907,loop_diuretic,loop
Ethacrynic Acid 50 MG Oral Tablet [Edecrin],1251909,loop_diuretic,loop
Furosemide 10 MG/ML Prefilled Syringe,1359513,loop_diuretic,loop
Bumetanide,1808,loop_diuretic,loop
Furosemide,4603,loop_diuretic,loop
Indapamide,5764,loop_diuretic,loop
Bumetanide 0.5 MG Oral Tablet,197417,loop_diuretic,loop
Bumetanide 1 MG Oral Tablet,197418,loop_diuretic,loop
Bumetanide 2 MG Oral Tablet,197419,loop_diuretic,loop
Bumetanide 0.5 MG Oral Tablet [Bumex],205488,loop_diuretic,loop
Bumetanide 1 MG Oral Tablet [Bumex],205489,loop_diuretic,loop
Bumetanide 2 MG Oral Tablet [Bumex],205490,loop_diuretic,loop
Bumetanide 0.25 MG/ML Injectable Solution,282486,loop_diuretic,loop
10 ML Furosemide 10 MG/ML Injection,1719286,loop_diuretic,loop
4 ML Furosemide 10 MG/ML Injection,1719291,loop_diuretic,loop
4 ML Bumetanide 0.25 MG/ML Injection,1727569,loop_diuretic,loop
2 ML torsemide 10 MG/ML Injection,1729521,loop_diuretic,loop
5 ML torsemide 10 MG/ML Injection,1729527,loop_diuretic,loop
Mefruside 10 MG / Methyldopa 250 MG Oral Tablet,432679,loop_diuretic_central_combo,loop_central
Mefruside / Methyldopa Oral Tablet,446456,loop_diuretic_central_combo,loop_central
Rauwolfia serpentina (USP) 100 MG Oral Tablet,198194,other,other
Rauwolfia serpentina (USP) 50 MG Oral Tablet,198195,other,other
Reserpine 0.1 MG Oral Tablet,198196,other,other
Reserpine 0.25 MG Oral Table,198197,other,other
Reserpine 0.1 MG Oral Tablet,198196,other,other
Reserpine 0.25 MG Oral Tablet,198197,other,other
aliskiren Oral Tablet,692500,renin_antagonist,renin
aliskiren 150 MG Oral Tablet,1011736,renin_antagonist,renin
aliskiren 150 MG Oral Tablet [Tekturna],1011738,renin_antagonist,renin
aliskiren 300 MG Oral Tablet,1011739,renin_antagonist,renin
aliskiren 300 MG Oral Tablet [Tekturna],1011741,renin_antagonist,renin
Metolazone 0.5 MG Oral Tablet [Mykrox],93382,Thiazide_diuretic,diuretic
Bendroflumethiazide 2.5 MG Oral Tablet [Neo-Bendromax],104211,Thiazide_diuretic,diuretic
Bendroflumethiazide 5 MG Oral Tablet [Neo-Bendromax],104212,Thiazide_diuretic,diuretic
Bendroflumethiazide 2.5 MG / Potassium 7.7 MMOL Extended Release Oral Tablet,104264,Thiazide_diuretic,diuretic
Bendroflumethiazide 2.5 MG / Potassium 8.4 MMOL Extended Release Oral Tablet,104267,Thiazide_diuretic,diuretic
Metolazone 0.5 MG Oral Tablet [Xuret],150748,Thiazide_diuretic,diuretic
Indapamide 1.5 MG Extended Release Tablet [Natrilix SR],153208,Thiazide_diuretic,diuretic
Bendroflumethiazide 10 MG Oral Tablet,197393,Thiazide_diuretic,diuretic
Bendroflumethiazide 5 MG Oral Tablet,197394,Thiazide_diuretic,diuretic
Chlorothiazide 250 MG Oral Tablet,197475,Thiazide_diuretic,diuretic
Chlorothiazide 500 MG Oral Tablet,197476,Thiazide_diuretic,diuretic
Chlorthalidone 100 MG Oral Tablet,197497,Thiazide_diuretic,diuretic
Chlorthalidone 15 MG Oral Tablet,197498,Thiazide_diuretic,diuretic
Chlorthalidone 25 MG Oral Tablet,197499,Thiazide_diuretic,diuretic
Chlorthalidone 50 MG Oral Tablet,197500,Thiazide_diuretic,diuretic
Hydrochlorothiazide 100 MG Oral Tablet,197769,Thiazide_diuretic,diuretic
Hydrochlorothiazide 50 MG Oral Tablet,197770,Thiazide_diuretic,diuretic
Hydroflumethiazide 50 MG Oral Tablet,197788,Thiazide_diuretic,diuretic
Indapamide 1.25 MG Oral Tablet,197815,Thiazide_diuretic,diuretic
Indapamide 2.5 MG Oral Tablet,197816,Thiazide_diuretic,diuretic
Methyclothiazide 2.5 MG Oral Tablet,197950,Thiazide_diuretic,diuretic
Methyclothiazide 5 MG Oral Tablet,197951,Thiazide_diuretic,diuretic
Metolazone 0.5 MG Oral Tablet,197977,Thiazide_diuretic,diuretic
Metolazone 10 MG Oral Tablet,197978,Thiazide_diuretic,diuretic
Metolazone 2.5 MG Oral Tablet,197979,Thiazide_diuretic,diuretic
Polythiazide 1 MG Oral Tablet,198110,Thiazide_diuretic,diuretic
Polythiazide 2 MG Oral Tablet,198111,Thiazide_diuretic,diuretic
Polythiazide 4 MG Oral Tablet,198112,Thiazide_diuretic,diuretic
Trichlormethiazide 4 MG Oral Tablet,198319,Thiazide_diuretic,diuretic
Hydrochlorothiazide 12.5 MG Oral Capsule,199903,Thiazide_diuretic,diuretic
Bendroflumethiazide 2.5 MG Oral Tablet [Centyl],200791,Thiazide_diuretic,diuretic
Bendroflumethiazide 2.5 MG Oral Tablet [Aprinox],200792,Thiazide_diuretic,diuretic
Bendroflumethiazide 2.5 MG Oral Tablet [Berkozide],200793,Thiazide_diuretic,diuretic
Bendroflumethiazide 5 MG Oral Tablet [Centyl],200794,Thiazide_diuretic,diuretic
Bendroflumethiazide 5 MG Oral Tablet [Urizid],200795,Thiazide_diuretic,diuretic
Bendroflumethiazide 5 MG Oral Tablet [Aprinox],200796,Thiazide_diuretic,diuretic
Bendroflumethiazide 5 MG Oral Tablet [Berkozide],200797,Thiazide_diuretic,diuretic
Bendroflumethiazide 5 MG Oral Tablet [Neo-NaClex],200798,Thiazide_diuretic,diuretic
Methyclothiazide 5 MG Oral Tablet [Enduron],200799,Thiazide_diuretic,diuretic
Chlorthalidone 50 MG Oral Tablet [Hygroton],201262,Thiazide_diuretic,diuretic
Chlorthalidone 100 MG Oral Tablet [Hygroton],201263,Thiazide_diuretic,diuretic
Metolazone 5 MG Oral Tablet [Metenix],201269,Thiazide_diuretic,diuretic
Indapamide 2.5 MG Oral Tablet [Natrilix],202225,Thiazide_diuretic,diuretic
Trichlormethiazide 2 MG Oral Tablet,204515,Thiazide_diuretic,diuretic
Hydroflumethiazide 50 MG Oral Tablet [Diucardin],206551,Thiazide_diuretic,diuretic
Hydroflumethiazide 50 MG Oral Tablet [Saluron],206552,Thiazide_diuretic,diuretic
Indapamide 1.25 MG Oral Tablet [Lozol],206945,Thiazide_diuretic,diuretic
Indapamide 2.5 MG Oral Tablet [Lozol],206946,Thiazide_diuretic,diuretic
Methyclothiazide 2.5 MG Oral Tablet [Enduron],207089,Thiazide_diuretic,diuretic
Methyclothiazide 5 MG Oral Tablet [Aquatensen],207090,Thiazide_diuretic,diuretic
Metolazone 2.5 MG Oral Tablet [Zaroxolyn],207271,Thiazide_diuretic,diuretic
Metolazone 5 MG Oral Tablet [Zaroxolyn],207272,Thiazide_diuretic,diuretic
Metolazone 10 MG Oral Tablet [Zaroxolyn],207276,Thiazide_diuretic,diuretic
Hydrochlorothiazide 100 MG Oral Tablet [HydroDIURIL],207935,Thiazide_diuretic,diuretic
Hydrochlorothiazide 25 MG Oral Tablet [Esidrix],207936,Thiazide_diuretic,diuretic
Hydrochlorothiazide 25 MG Oral Tablet [Hydro Par],207937,Thiazide_diuretic,diuretic
Hydrochlorothiazide 25 MG Oral Tablet [HydroDIURIL],207938,Thiazide_diuretic,diuretic
Hydrochlorothiazide 25 MG Oral Tablet [Oretic],207939,Thiazide_diuretic,diuretic
Hydrochlorothiazide 50 MG Oral Tablet [Carozide],207940,Thiazide_diuretic,diuretic
Hydrochlorothiazide 50 MG Oral Tablet [Diaqua],207941,Thiazide_diuretic,diuretic
Hydrochlorothiazide 50 MG Oral Tablet [Esidrix],207942,Thiazide_diuretic,diuretic
Hydrochlorothiazide 50 MG Oral Tablet [Ezide],207943,Thiazide_diuretic,diuretic
Hydrochlorothiazide 50 MG Oral Tablet [Hydro Par],207944,Thiazide_diuretic,diuretic
Hydrochlorothiazide 50 MG Oral Tablet [HydroDIURIL],207945,Thiazide_diuretic,diuretic
Hydrochlorothiazide 50 MG Oral Tablet [Loqua],207946,Thiazide_diuretic,diuretic
Hydrochlorothiazide 50 MG Oral Tablet [Oretic],207947,Thiazide_diuretic,diuretic
Trichlormethiazide 2 MG Oral Tablet [Metahydrin],208707,Thiazide_diuretic,diuretic
Trichlormethiazide 2 MG Oral Tablet [Naqua],208708,Thiazide_diuretic,diuretic
Trichlormethiazide 4 MG Oral Tablet [Diurese],208709,Thiazide_diuretic,diuretic
Trichlormethiazide 4 MG Oral Tablet [Metahydrin],208710,Thiazide_diuretic,diuretic
Trichlormethiazide 4 MG Oral Tablet [Naqua],208711,Thiazide_diuretic,diuretic
Polythiazide 1 MG Oral Tablet [Renese],208716,Thiazide_diuretic,diuretic
Polythiazide 2 MG Oral Tablet [Renese],208717,Thiazide_diuretic,diuretic
Polythiazide 4 MG Oral Tablet [Renese],208719,Thiazide_diuretic,diuretic
Hydrochlorothiazide 12.5 MG Oral Capsule [Microzide],211759,Thiazide_diuretic,diuretic
Chlorothiazide 50 MG/ML Oral Suspension [Diuril],213439,Thiazide_diuretic,diuretic
Chlorothiazide 250 MG Oral Tablet [Diuril],213443,Thiazide_diuretic,diuretic
Chlorothiazide 500 MG Oral Tablet [Diuril],213447,Thiazide_diuretic,diuretic
Chlorthalidone 15 MG Oral Tablet [Thalitone],214081,Thiazide_diuretic,diuretic
Chlorthalidone 25 MG Oral Tablet [Hygroton],214082,Thiazide_diuretic,diuretic
Chlorthalidone 25 MG Oral Tablet [Thalitone],214083,Thiazide_diuretic,diuretic
Bendroflumethiazide 2.5 MG / Potassium Chloride 500 MG Oral Tablet,242961,Thiazide_diuretic,diuretic
Bendroflumethiazide 5 MG / Potassium Chloride 500 MG Oral Tablet,245285,Thiazide_diuretic,diuretic
Hydrochlorothiazide 50 MG / Potassium Chloride 300 MG Oral Tablet,250040,Thiazide_diuretic,diuretic
Bendroflumethiazide 2.5 MG / Potassium Chloride 630 MG Oral Tablet,250528,Thiazide_diuretic,diuretic
Indapamide 1.5 MG Extended Release Tablet,250529,Thiazide_diuretic,diuretic
Bendroflumethiazide 2.5 MG Oral Tablet,308614,Thiazide_diuretic,diuretic
Bendroflumethiazide 2.5 MG / Potassium Chloride 6.7 MEQ Delayed Release Oral Tablet,308615,Thiazide_diuretic,diuretic
Bendroflumethiazide 5 MG Extended Release Oral Tablet,308617,Thiazide_diuretic,diuretic
Bendroflumethiazide 5 MG / Potassium Chloride 6.7 MEQ Delayed Release Oral Tablet,308618,Thiazide_diuretic,diuretic
Chlorothiazide 50 MG/ML Oral Suspension,309198,Thiazide_diuretic,diuretic
cyclothiazide 2 MG Oral Tablet,309633,Thiazide_diuretic,diuretic
Hydrochlorothiazide 25 MG Oral Tablet,310798,Thiazide_diuretic,diuretic
Hydrochlorothiazide 10 MG/ML Oral Solution,310813,Thiazide_diuretic,diuretic
Methyclothiazide 5 MG / Pargyline 25 MG Oral Tablet,311632,Thiazide_diuretic,diuretic
Metolazone 5 MG Oral Tablet,311671,Thiazide_diuretic,diuretic
quinethazone 50 MG Oral Tablet,312752,Thiazide_diuretic,diuretic
Hydrochlorothiazide 100 MG/ML Oral Solution,314020,Thiazide_diuretic,diuretic
Chlorothiazide 500 MG/ML Injectable Solution,346505,Thiazide_diuretic,diuretic
Hydrochlorothiazide 50 MG Oral Tablet [Aquazide H],351451,Thiazide_diuretic,diuretic
Trichlormethiazide 4 MG Oral Tablet [Aquacot],351505,Thiazide_diuretic,diuretic
Hydrochlorothiazide Oral Tablet,370635,Thiazide_diuretic,diuretic
Hydrochlorothiazide Oral Capsule,370636,Thiazide_diuretic,diuretic
Hydrochlorothiazide Oral Solution,370637,Thiazide_diuretic,diuretic
Hydroflumethiazide Oral Tablet,370650,Thiazide_diuretic,diuretic
Indapamide Oral Tablet,370682,Thiazide_diuretic,diuretic
Bendroflumethiazide Oral Tablet,371004,Thiazide_diuretic,diuretic
Bendroflumethiazide / Potassium Chloride Oral Tablet,371005,Thiazide_diuretic,diuretic
Chlorothiazide Oral Suspension,371409,Thiazide_diuretic,diuretic
Chlorothiazide Oral Tablet,371410,Thiazide_diuretic,diuretic
Chlorthalidone Oral Tablet,371472,Thiazide_diuretic,diuretic
cyclothiazide Oral Tablet,371668,Thiazide_diuretic,diuretic
Indapamide Extended Release Tablet,372468,Thiazide_diuretic,diuretic
Methyclothiazide Oral Tablet,372847,Thiazide_diuretic,diuretic
Metolazone Oral Tablet,372888,Thiazide_diuretic,diuretic
Methyclothiazide / Pargyline Oral Tablet,373241,Thiazide_diuretic,diuretic
Polythiazide Oral Tablet,373514,Thiazide_diuretic,diuretic
quinethazone Oral Tablet,373734,Thiazide_diuretic,diuretic
Trichlormethiazide Oral Tablet,374199,Thiazide_diuretic,diuretic
Bendroflumethiazide / Potassium Chloride Enteric Coated Tablet,375772,Thiazide_diuretic,diuretic
Bendroflumethiazide Extended Release Tablet,375773,Thiazide_diuretic,diuretic
Hydrochlorothiazide / Potassium Chloride Oral Tablet,376241,Thiazide_diuretic,diuretic
Chlorothiazide Injectable Solution,376874,Thiazide_diuretic,diuretic
Bendroflumethiazide / Potassium Extended Release Tablet,385502,Thiazide_diuretic,diuretic
Indapamide 2.5 MG Oral Capsule,411160,Thiazide_diuretic,diuretic
Hydrochlorothiazide 25 MG / Magnesium Chloride 500 MG / Methotrimeprazine 1 MG Oral Tablet,428333,Thiazide_diuretic,diuretic
Chlorthalidone 12.5 MG Oral Tablet,428539,Thiazide_diuretic,diuretic
Bendroflumethiazide 1.25 MG Oral Tablet,429502,Thiazide_diuretic,diuretic
Hydrochlorothiazide 12.5 MG Oral Tablet,429503,Thiazide_diuretic,diuretic
Bendroflumethiazide 2.5 MG / Potassium Chloride 630 MG Extended Release Tablet,431740,Thiazide_diuretic,diuretic
Bendroflumethiazide 2.5 MG / Potassium Chloride 573 MG Extended Release Tablet,431741,Thiazide_diuretic,diuretic
24 HR Indapamide 1.5 MG Extended Release Tablet,433844,Thiazide_diuretic,diuretic
Bendroflumethiazide / Potassium Chloride Extended Release Tablet,437828,Thiazide_diuretic,diuretic
Indapamide Oral Capsule,440585,Thiazide_diuretic,diuretic
Hydrochlorothiazide / Magnesium Chloride / Methotrimeprazine Oral Tablet,440593,Thiazide_diuretic,diuretic
Chlorothiazide 28 MG/ML Injectable Solution,484152,Thiazide_diuretic,diuretic
Chlorothiazide 500 MG Oral Tablet [Chlotride],541298,Thiazide_diuretic,diuretic
Hydrochlorothiazide 50 MG Oral Tablet [Hydrocot],542850,Thiazide_diuretic,diuretic
Hydrochlorothiazide 50 MG Oral Tablet [Hydrokraft],542854,Thiazide_diuretic,diuretic
Chlorthalidone 50 MG Oral Tablet [Hydone Tablet],831701,Thiazide_diuretic,diuretic
Chlorthalidone 25 MG Oral Tablet [Hydone Tablet],831703,Thiazide_diuretic,diuretic
Bendroflumethiazide 10 MG Oral Tablet [Naturetin],991211,Thiazide_diuretic,diuretic
Bendroflumethiazide 5 MG Oral Tablet [Naturetin],991221,Thiazide_diuretic,diuretic
Chlorothiazide 28 MG/ML Injectable Solution [Diuril],996476,Thiazide_diuretic,diuretic
Hydrochlorothiazide 25 MG Oral Tablet [Hydrocot],1189779,Thiazide_diuretic,diuretic
Hydrochlorothiazide,5487,Thiazide_diuretic,diuretic
Amiloride / Hydrochlorothiazide / Timolol Oral Tablet,379256,triple_combo_diuretic_betablocker,diuretic_BB
Amiloride / Atenolol / Hydrochlorothiazide Oral Capsule,379257,triple_combo_diuretic_betablocker,diuretic_BB
Amiloride 5 MG / Hydrochlorothiazide 50 MG / Timolol 20 MG Oral Tablet,432897,triple_combo_diuretic_betablocker,diuretic_BB
Amiloride 2.5 MG / Atenolol 50 MG / Hydrochlorothiazide 25 MG Oral Tablet,432951,triple_combo_diuretic_betablocker,diuretic_BB
Amiloride / Atenolol / Hydrochlorothiazide Oral Tablet,437781,triple_combo_diuretic_betablocker,diuretic_BB
Amiloride Hydrochloride 2.5 MG / Atenolol 50 MG / Hydrochlorothiazide 25 MG Oral Capsule,977920,triple_combo_diuretic_betablocker,diuretic_BB
Amiloride Hydrochloride 2.5 MG / Hydrochlorothiazide 25 MG / Timolol Maleate 10 MG Oral Tablet,977949,triple_combo_diuretic_betablocker,diuretic_BB
Hydrochlorothiazide 25 MG / Triamterene 50 MG / Verapamil 160 MG Oral Tablet,432769,triple_combo_diuretic_CCB,diuretic_CCB
Hydrochlorothiazide / Triamterene / Verapamil Oral Tablet,452537,triple_combo_diuretic_CCB,diuretic_CCB
Amiloride 2.5 MG / Hydrochlorothiazide 25 MG / Methyldopa 250 MG Oral Tablet,427704,triple_combo_diuretic_central,diuretic_central
Clonidine / Hydrochlorothiazide / Triamterene Oral Tablet,438743,triple_combo_diuretic_central,diuretic_central
